Lidar Time,Height (cm),Log Format,GPS UTC Time,Latitude,Latitude Direction,Longitude,Longitude Direction,GPS Quality Indicator,# sats,hdop,alt,a-units,undulation,u-units,age,stn ID,Check Sum
17:08:27.731370,91,"$GPGGA,210827.00,4226.86249078,N,07628.54690512,W,2,14,1.3,308.920,M,-34.038,M,7.0,0131*70"
17:08:27.796890,88,"$GPGGA,210827.00,4226.86249078,N,07628.54690512,W,2,14,1.3,308.920,M,-34.038,M,7.0,0131*70"
17:08:27.862469,89,"$GPGGA,210827.00,4226.86249078,N,07628.54690512,W,2,14,1.3,308.920,M,-34.038,M,7.0,0131*70"
17:08:27.927990,88,"$GPGGA,210827.00,4226.86249078,N,07628.54690512,W,2,14,1.3,308.920,M,-34.038,M,7.0,0131*70"
17:08:27.993487,88,"$GPGGA,210827.00,4226.86249078,N,07628.54690512,W,2,14,1.3,308.920,M,-34.038,M,7.0,0131*70"
17:08:28.059045,86,"$GPGGA,210827.00,4226.86249078,N,07628.54690512,W,2,14,1.3,308.920,M,-34.038,M,7.0,0131*70"
17:08:28.124623,85,"$GPGGA,210828.00,4226.86248397,N,07628.54690594,W,2,14,1.3,308.928,M,-34.038,M,4.0,0131*79"
17:08:28.194337,79,"$GPGGA,210828.00,4226.86248397,N,07628.54690594,W,2,14,1.3,308.928,M,-34.038,M,4.0,0131*79"
17:08:28.263826,70,"$GPGGA,210828.00,4226.86248397,N,07628.54690594,W,2,14,1.3,308.928,M,-34.038,M,4.0,0131*79"
17:08:28.333475,54,"$GPGGA,210828.00,4226.86248397,N,07628.54690594,W,2,14,1.3,308.928,M,-34.038,M,4.0,0131*79"
17:08:28.398998,46,"$GPGGA,210828.00,4226.86248397,N,07628.54690594,W,2,14,1.3,308.928,M,-34.038,M,4.0,0131*79"
17:08:28.464560,41,"$GPGGA,210828.00,4226.86248397,N,07628.54690594,W,2,14,1.3,308.928,M,-34.038,M,4.0,0131*79"
17:08:28.534099,39,"$GPGGA,210828.00,4226.86248397,N,07628.54690594,W,2,14,1.3,308.928,M,-34.038,M,4.0,0131*79"
